name_code	common_name	type_id
333136	馬場氏扁形豆龍蝨	1
333140	臺灣姬龍蝨	1
333221	臺灣大青叩頭蟲	1
333222	大綠叩頭蟲	1
333223	虹彩叩頭蟲	1
333224	紅緣大青叩頭蟲	1
333440	馬場氏卵身長角泥蟲	1
333441	岩壁卵身長角泥蟲	1
333442	山地卵身長角泥蟲	1
333443	毛背卵身長角泥蟲	1
333444	蓬萊隘胸長角泥蟲	1
333445	蓬萊曲脛長角泥蟲	1
333446	梭德氏長角泥蟲	1
333447	粗點曲脛長角泥蟲	1
333448	馬場氏細身長角泥蟲	1
333449	蓬萊細身長角泥蟲	1
333450	平行細身長角泥蟲	1
333451	肩角細肢偽瓢甲	1
333455	豔半球偽瓢甲	1
333456	黃帶背隆偽瓢甲	1
333458	臺灣微擬瓢甲	1
333459	蓬萊角細偽瓢甲	1
333460	黑點角細偽瓢甲	1
333462	蓬萊黑星偽瓢甲	1
333463	印度黑星偽瓢甲	1
333465	卵姬擬瓢甲	1
333466	達邦深毛偽瓢甲	1
333468	黑角偽瓢甲	1
333469	佐佐治偽瓢甲	1
333470	蘇氏偽瓢甲	1
333472	蘭嶼長肢偽瓢甲	1
333473	紅頭長肢偽瓢甲	1
333476	蓬萊極東偽瓢甲	1
333482	黃褐小形偽瓢甲	1
333483	肩斑小形偽瓢甲	1
333484	佐佐氏小形偽瓢甲	1
333485	擬小形偽瓢甲	1
333486	霧社紅塊偽瓢甲	1
333488	長角偽瓢甲	1
333489	中條氏黃色偽瓢甲	1
333491	臺灣黃色偽瓢甲	1
333496	屏東窄跗偽瓢甲	1
333497	中條窄跗偽瓢甲	1
333499	蘭嶼窄跗偽瓢甲	1
333606	蓬萊糞金龜	1
333607	島嶼糞金龜	1
333608	黑糞金龜	1
333613	蓬萊梭豉甲	1
333614	蘭嶼小頭水蟲	1
333616	夏普氏小頭水蟲	1
333618	海氏大吸木甲	1
333619	山地大吸木甲	1
333621	楚南氏大吸木甲	1
333622	臺灣大吸木甲	1
333624	古氏四節泥蟲	1
333625	梭德氏四節泥蟲	1
333626	臺灣四節泥蟲	1
333702	臺灣駝金龜	1
333704	溪頭細牙蟲	1
333705	伏毛細牙蟲	1
333706	卵身細牙蟲	1
333707	長身細牙蟲	1
333708	南台細牙蟲	1
333709	鄭氏細牙蟲	1
333710	李氏細牙蟲	1
333712	多叉細牙蟲	1
333713	微刻細牙蟲	1
333714	梭德氏細牙蟲	1
333715	粗點細牙蟲	1
333716	汪氏細牙蟲	1
333718	臺灣水漥細牙蟲	1
333719	蓬萊苔水龜	1
333720	清溪苔水龜	1
333722	鄭氏苔水龜	1
333724	點刻苔水龜	1
333777	高橋氏出尾水蟲	1
333786	長翅脈翅螢	1
333787	褐頭脈翅螢	1
333788	姬脈翅螢	1
333789	黃肩脈翅螢	1
333791	紅胸脈翅螢	1
333792	梭德氏脈翅螢	1
333793	花東雙櫛角螢	1
333794	高山雙櫛角螢	1
333796	臺灣雙櫛角螢	1
333797	灰翅短角窗螢	1
333799	黃緣短角窗螢	1
333802	雪螢	1
333803	神木螢	1
333804	高山弩螢	1
333805	黃胸弩螢	1
333807	黑弩螢	1
333808	奧氏弩螢	1
333809	姬弩螢	1
333810	紅弩螢	1
333811	洛氏弩螢	1
333812	高橋氏弩螢	1
333816	赤腹鋸角螢	1
333818	黑翅螢	1
333823	黃胸黑翅螢	1
333824	紅胸黑翅螢	1
333829	山窗螢	1
333830	突胸窗螢	1
333831	赤腹窗螢	1
333849	高山圓球蕈甲	1
333850	窄胸圓球蕈甲	1
333851	鞍馬山圓球蕈甲	1
333852	大圓球蕈甲	1
333853	黑銅圓球蕈甲	1
333854	嘉義圓球蕈甲	1
333855	點背圓球蕈甲	1
333856	短角圓球蕈甲	1
333857	黃角圓球蕈甲	1
333858	刺腿圓球蕈甲	1
333859	片腿圓球蕈甲	1
333860	缺翅圓球蕈甲	1
333861	窗胸圓球蕈甲	1
333863	豔黑圓球蕈甲	1
333864	叉尾圓球蕈甲	1
333865	棕背圓球蕈甲	1
333866	條鞘圓球蕈甲	1
333867	勾腿圓球蕈甲	1
333868	似圓球蕈甲	1
333869	曲腿圓球蕈甲	1
333870	高雄圓球蕈甲	1
333871	方腿圓球蕈甲	1
333872	波腿圓球蕈甲	1
333873	梅峰圓球蕈甲	1
333874	黑頭圓球蕈甲	1
333875	黑褐圓球蕈甲	1
333877	巨刺圓球蕈甲	1
333878	亞高山圓球蕈甲	1
333879	臺中圓球蕈甲	1
333880	長節圓球蕈甲	1
333881	擬步圓球蕈甲	1
333882	斑鞘圓球蕈甲	1
333883	突眼圓球蕈甲	1
333884	淺條圓球蕈甲	1
333885	隱楯圓球蕈甲	1
333886	玉山圓球蕈甲	1
333887	短胸圓球蕈甲	1
333888	方胸圓球蕈甲	1
333889	克氏圓球蕈甲	1
333890	臺灣圓球蕈甲	1
333891	棒腿圓球蕈甲	1
333892	栗色圓球蕈甲	1
333893	赤焰圓球蕈甲	1
333894	紅緣圓球蕈甲	1
333895	太魯閣圓球蕈甲	1
333896	刻鞘圓球蕈甲	1
333897	伊藤擬線型球蕈甲	1
333898	史氏擬線型球蕈甲	1
333899	臺灣線型球蕈甲	1
333900	史氏球蕈甲	1
333906	蓬萊脊球蕈甲	1
333907	臺灣脊球蕈甲	1
333913	史氏隱頭球蕈甲	1
333914	臺灣滑鞘球蕈甲	1
333917	臺灣臀球蕈甲	1
333921	法氏毛脛球蕈甲	1
333922	屏東毛脛球蕈甲	1
333923	蘇氏毛脛球蕈甲	1
333926	史氏條鞘球蕈甲	1
333929	臺灣礁岩微泥蟲	1
333930	蓬萊短角微泥蟲	1
333931	岩壁微泥蟲	1
333934	小頭肥角鍬形蟲	1
333936	臺灣斑紋鍬形蟲	1
333940	臺灣大鍬形蟲	1
333941	細角大鍬形蟲	1
333942	三輪大鍬形蟲	1
333943	條背大鍬形蟲	1
333944	長角大鍬形蟲	1
333949	臺灣銹鍬形蟲	1
333950	大屯深山鍬形蟲	1
333951	臺灣深山鍬形蟲	1
333952	鹿野深山鍬形蟲	1
333953	漆黑深山鍬形蟲	1
333954	黑腳深山鍬形蟲	1
333955	黃腳深山鍬形蟲	1
333956	姬深山鍬形蟲	1
333957	蓬萊深山鍬形蟲	1
333958	望月鍬形蟲	1
333973	臺灣鬼鍬形蟲	1
333974	碧綠鬼鍬形蟲	1
333975	圓翅鋸鍬形蟲	1
333980	鹿角鍬形蟲	1
333981	深山扁鍬形蟲	1
333987	蓬萊麗紅螢	1
333988	紅絨麗紅螢	1
333989	細身麗紅螢	1
333990	鋸角麗紅螢	1
333991	粗脈奇胸紅螢	1
333992	臺灣奇胸紅螢	1
333993	朱氏奇胸紅螢	1
333994	黑胸奇胸紅螢	1
333995	長枝奇胸紅螢	1
333996	許氏奇胸紅螢	1
333997	宜蘭奇胸紅螢	1
333998	橙紅奇胸紅螢	1
333999	加藤奇胸紅螢	1
334000	暗紅奇胸紅螢	1
334001	紋紅螢	1
334002	紅楯脈紅螢	1
334004	黑身姬紅螢	1
334005	姬紅螢	1
334007	暗褐細紅螢	1
334009	黃翅斜條紅螢	1
334010	橙肩斜條紅螢	1
334011	臺灣斜條紅螢	1
334013	李氏眼紅螢	1
334014	梭德眼紅螢	1
334016	長節吻紅螢	1
334020	長角窄胸紅螢	1
334022	黑胸窄胸紅螢	1
334023	邊褐窄胸紅螢	1
334024	高山碩紅螢	1
334025	粗角碩紅螢	1
334027	赤翅碩紅螢	1
334029	深山碩紅螢	1
334030	臺灣碩紅螢	1
334031	蓬萊微網紅螢	1
334032	條黑焰紅螢	1
334033	高山短溝紅螢	1
334034	淡端短溝紅螢	1
334035	灰條短溝紅螢	1
334036	短胸短溝紅螢	1
334038	赤翅短溝紅螢	1
334039	鹿野短溝紅螢	1
334040	克林短溝紅螢	1
334041	毛角短溝紅螢	1
334042	利曲短溝紅螢	1
334043	紋胸短溝紅螢	1
334044	猩紅短溝紅螢	1
334047	梭德短溝紅螢	1
334048	黃邊短溝紅螢	1
334051	肩條紅螢	1
334052	鹿野裂紅螢	1
334053	彎腹裂紅螢	1
334054	利曲木紅螢	1
334055	軟黑木紅螢	1
334066	達氏豆芫青	1
334068	太平豆芫青	1
334070	臺灣地芫青	1
334075	三輪黃芫青	1
334261	蓬萊紅金龜	1
334302	雙色垂鬚螢	1
334312	樟截尾長小蠹	1
334324	阿里山長小蠹	1
334330	木材長小蠹	1
334344	彎弓長小蠹	1
334348	番石榴長小蠹	1
334352	八齒長小蠹	1
334358	太平山長小蠹	1
334366	二斑伊細花螢	1
334369	凹額伊細花螢	1
334384	擬四鰓扁泥蟲	1
334403	賴氏雌光螢	1
334408	臺灣大花蚤	1
334410	銳胸大花蚤	1
334413	長胸大花蚤	1
334426	臺灣褐金龜	1
334428	密毛褐金龜	1
334429	南山褐金龜	1
334433	三輪長腳花金龜	1
334435	字紋長腳花金龜	1
334440	絹艷矮絨毛金龜	1
334441	偽艷矮絨毛金龜	1
334442	黑矮絨毛金龜	1
334443	紅矮絨毛金龜	1
334444	長毛矮絨毛金龜	1
334445	細粗角金龜	1
334446	臺灣粗角金龜	1
334448	藍帶條金龜	1
334449	馬場青銅金龜	1
334450	褐胸條金龜	1
334451	紅腹青銅金龜	1
334452	綠翅條金龜	1
334453	綠艷青銅金龜	1
334455	姬黑條金龜	1
334457	蘭嶼青銅金龜	1
334458	綠島青銅金龜	1
334459	橫紋褐金龜	1
334461	條翅青銅金龜	1
334462	褐條青銅金龜	1
334463	石田青銅金龜	1
334464	伊藤青銅金龜	1
334466	褐翅條金龜	1
334467	長毛青銅金龜	1
334468	羅氏條金龜	1
334469	黃腳青銅金龜	1
334470	水澤條金龜	1
334471	黑紋條金龜	1
334472	野村青銅金龜	1
334473	隆腹條金龜	1
334474	輝腹青銅金龜	1
334475	綠腳異麗金龜金龜	1
334476	箭頭青銅金龜	1
334477	白尾青銅金龜	1
334478	綠胸條金龜	1
334479	曹德青銅金龜	1
334480	圓尾青銅金龜	1
334481	櫻花青銅金龜	1
334482	臺灣條金龜	1
334484	細腳騷金龜	1
334485	寶島細腳騷金龜	1
334486	橙斑花金龜	1
334487	蓬萊豔蜉金龜	1
334489	市川蜉金龜	1
334490	太魯閣蜉金龜	1
334496	蘭嶼蜉金龜	1
334499	偽豆蜉金龜	1
334502	鎮蜉金龜	1
334505	雙條甘蔗金龜	1
334506	臺灣甘蔗金龜	1
334509	長毛甘蔗金龜	1
334510	前蹺甘蔗金龜	1
334512	舒納姬金龜	1
334513	臺灣微條金龜	1
334514	黑背斑金龜	1
334515	臺東背斑金龜	1
334516	臺灣胸紋金龜	1
334517	多魯灣金龜	1
334518	隆條赤褐金龜	1
334519	長角赤褐金龜	1
334520	粗毛紅褐金龜	1
334521	深山赤褐金龜	1
334522	雙瘤赤褐金龜	1
334523	腹毛赤褐金龜	1
334524	柴田赤褐金龜	1
334525	臺東紅褐金龜	1
334527	曲角小嗡蜣螂	1
334529	中條小嗡蜣螂	1
334530	黃金黑腳金龜	1
334531	黑腳金龜	1
334532	後藤瓢蜣螂	1
334536	巨細扁花金龜	1
334537	灰紋細扁花金龜	1
334538	長臂金龜	1
334539	灰斑擬黑花金龜	1
334541	北埔陷紋金龜	1
334546	細毛褐騷金龜	1
334547	曹德褐騷金龜	1
334549	臺灣高山褐騷金龜	1
334550	白金龜	1
334551	臺北白金龜	1
334552	大白金龜	1
334553	褐白金龜	1
334554	黃腹黑金龜	1
334556	井上刺扁花金龜	1
334557	槙原刺扁花金龜	1
334558	小黑刺扁花金龜	1
334559	偽刺扁花金龜	1
334560	和田刺扁花金龜	1
334562	臺灣角金龜	1
334563	下村角金龜	1
334564	加藤角金龜	1
334565	上野角金龜	1
334566	陳氏角金龜	1
334567	余氏角金龜	1
334568	羅氏角圓金龜	1
334570	阿樓姬長腳金龜	1
334571	臺灣姬長腳金龜	1
334572	南投姬長腳金龜	1
334573	鮮藍姬長腳金龜	1
334575	艷邊花金龜	1
334577	寬脛條腳絨毛金龜	1
334578	艷矮絨毛金龜	1
334581	巴蘭陷紋金龜	1
334582	叉斑陷紋金龜	1
334583	黃斑陷紋金龜	1
334585	臺灣小綠花金龜	1
334586	蘭嶼小綠花金龜	1
334587	綠島小綠花金龜	1
334588	白緣姬花金龜	1
334589	小山大艷絨毛金龜	1
334590	尖胸大艷絨毛金龜	1
334591	臺東大艷絨毛金龜	1
334592	黑條針絨毛金龜	1
334593	褐針絨毛金龜	1
334596	細微黑花金龜	1
334598	偽橫斑黑花金龜	1
334600	江崎細金龜	1
334601	臺灣樺金龜	1
334602	焦褐黑金龜	1
334603	縱皺黑金龜	1
334604	長毛黑金龜	1
334605	埔里黑金龜	1
334606	花蓮黑金龜	1
334608	六龜黑金龜	1
334609	水澤黑金龜	1
334612	毛腿黑金龜	1
334616	柴田黑金龜	1
334617	紅色黑金龜	1
334618	臺灣大褐黑金龜	1
334620	木生黑金龜	1
334621	周氏長腳金龜	1
334623	紅艷長腳金龜	1
334625	梨山長腳金龜	1
334626	山地長腳金龜	1
334627	阿里山長腳金龜	1
334628	粗毛長腳金龜	1
334629	赤腳長腳金龜	1
334630	桃園綠長腳金龜	1
334631	南投綠長腳金龜	1
334632	綠長腳金龜	1
334633	玉山綠長腳金龜	1
334634	下村長腳金龜	1
334635	白水長腳金龜	1
334636	黑胸長腳金龜	1
334637	臺灣長腳金龜	1
334638	缺紋長腳金龜	1
334642	紅橫溝絨毛金龜	1
334643	柴田橫溝絨毛金龜	1
334644	神谷扁花金龜	1
334645	寡毛扁花金龜	1
334646	松田扁花金龜	1
334647	褐扁花金龜	1
334648	褐斑扁花金龜	1
334650	綠細騷金龜	1
334651	臺灣鍬形金龜	1
334652	長角四葉絨毛金龜	1
334653	大四葉絨毛金龜	1
334655	黑艷陷紋金龜	1
334657	脛毛絨毛金龜	1
334665	寬腿絨毛金龜	1
334666	小林絨毛金龜	1
334668	窪田絨毛金龜	1
334669	久米絨毛金龜	1
334672	小林絨毛金龜	1
334673	六龜絨毛金龜	1
334674	前田絨毛金龜	1
334675	益本絨毛金龜	1
334676	六龜紅絨毛金龜	1
334677	南山絨毛金龜	1
334678	大野村絨毛金龜	1
334679	野村絨毛金龜	1
334681	毛腿絨毛金龜	1
334683	曹德絨毛金龜	1
334684	臺灣圓絨毛金龜	1
334686	刺腿大絨毛金龜	1
334687	臺灣姬絨毛金龜	1
334688	桃園絨毛金龜	1
334689	天池絨毛金龜	1
334690	三齒絨毛金龜	1
334691	柴田絨毛金龜	1
334692	臺灣大粉吹金龜	1
334693	臺灣粉吹金龜	1
334694	矮粉吹金龜	1
334695	霧社粉吹金龜	1
334696	馬場黃金龜	1
334697	短毛黃金龜	1
334698	臺灣黃金龜	1
334699	長毛黃金龜	1
334700	南投長毛黃金龜	1
334701	深山黃金龜	1
334702	缺毛黃金龜	1
334703	擬短毛黃金龜	1
334704	雙瘤黃金龜	1
334705	烏來黃金龜	1
334706	胸紋微絨毛金龜	1
334708	艷尾微絨毛金龜	1
334709	綠艷金龜	1
334710	黑田艷金龜	1
334712	紅尾艷金龜	1
334714	長毛艷金龜	1
334715	曹德艷金龜	1
334717	臺灣艷金龜	1
334720	墾丁褐栗金龜	1
334722	巨眼長角絨毛金龜	1
334724	黃斑扁花金龜	1
334725	臺灣大扁花金龜	1
334726	馬場黃絨毛金龜	1
334727	艷樺絨毛金龜	1
334728	淡樺絨毛金龜	1
334729	竹內樺絨毛金龜	1
334733	墾丁嗡蜣螂	1
334737	長脛嗡蜣螂	1
334738	河野氏嗡蜣螂	1
334739	泰雅嗡蜣螂	1
334749	蓬萊嗡蜣螂	1
334750	帶斑嗡蜣螂	1
334752	林氏嗡蜣螂	1
334755	益本嗡蜣螂	1
334756	姬豔嗡蜣螂	1
334761	紅胸嗡蜣螂	1
334763	黃斑嗡蜣螂	1
334768	箭胸嗡蜣螂	1
334770	臺灣凹胸嗡蜣螂	1
334771	臺灣嗡蜣螂	1
334772	粗紋姬黑金龜	1
334774	益本條鞘蜉金龜	1
334775	短脛胖絨毛金龜	1
334776	埔里胖絨毛金龜	1
334777	南投胖絨毛金龜	1
334781	條斑胖絨毛金龜	1
334785	臺灣側裸蜣螂	1
334788	蘆山條腳絨毛金龜	1
334789	清山條腳絨毛金龜	1
334790	大條腳絨毛金龜	1
334791	槙原條腳絨毛金龜	1
334792	益本條腳絨毛金龜	1
334793	溝胸條腳絨毛金龜	1
334794	赤褐條腳絨毛金龜	1
334795	偽條腳絨毛金龜	1
334797	益本直毛花金龜	1
334798	臺灣長絨毛金龜	1
334800	臺灣四齒金龜	1
334802	血紅虎斑花金龜	1
334803	黃點虎斑花金龜	1
334804	野村虎斑花金龜	1
334805	拉拉山虎斑花金龜	1
334806	黑虎斑花金龜	1
334807	細腳褐金龜	1
334808	鈴木淡褐金龜	1
334810	寬腳褐金龜	1
334811	蓬來黑艷花金龜	1
334812	蓬萊微筒蜉金龜	1
334813	軟毛褐金龜	1
334814	缺光褐金龜	1
334815	淡水長鬚金龜	1
334816	臺灣長鬚金龜	1
334817	姬白條金龜	1
334818	臺灣白條金龜	1
334820	帶紋豆金龜	1
334821	藍豆金龜	1
334825	曹德豆金龜	1
334826	臺灣豆金龜	1
334827	銅點花金龜	1
334828	蘭嶼銅點花金龜	1
334829	綠艷花金龜	1
334832	藍艷白點花金龜	1
334833	黑澤白點花金龜	1
334834	銅艷白點花金龜	1
334835	東方白點花金龜	1
334836	曹德白點花金龜	1
334838	小林沙蜉金龜	1
334839	淡黑沙蜉金龜	1
334840	偽絨毛金龜	1
334841	偽褐絨毛金龜	1
334842	艷偽褐毛金龜	1
334843	黑銅騷金龜	1
334844	臺灣綠騷金龜	1
334845	姬黑騷金龜	1
334847	臺灣黑騷金龜	1
334849	克氏稜蜉金龜	1
334850	羅伯稜蜉金龜	1
334853	南山溪卵形蜉金龜	1
334857	巨豆絨毛金龜	1
334858	長角豆絨毛金龜	1
334859	蓬萊長角絨毛金龜	1
334860	寬腳長角絨毛金龜	1
334861	拉拉山長角絨毛金龜	1
334863	缺紋長角絨毛金龜	1
334865	蓬萊姬黑金龜	1
334866	粗姬黑金龜	1
334867	臺灣姬黑金龜	1
334868	細鰓金龜	1
334869	黑胸細鰓金龜	1
334870	長角細鰓金龜	1
334871	新山細鰓金龜	1
334872	偽細鰓金龜	1
334874	益本蜣螂	1
334875	絨毛陷紋金龜	1
334876	黑斑陷紋金龜	1
334877	鞍馬山絨毛金龜	1
334878	碧綠臺灣絨毛金龜	1
334880	細臺灣絨毛金龜	1
334881	大禹嶺絨毛金龜	1
334882	久保田絨毛金龜	1
334883	梨山絨毛金龜	1
334884	深山臺灣絨毛金龜	1
334885	玉山絨毛金龜	1
334886	彩虹臺灣絨毛金龜	1
334887	圓臺灣絨毛金龜	1
334888	胸毛絨毛金龜	1
334889	桃源絨毛金龜	1
334890	紅臺灣絨毛金龜	1
334891	曲腿臺灣絨毛金龜	1
334892	條紋臺灣絨毛金龜	1
334893	鈴木絨毛金龜	1
334894	泰雅臺灣絨毛金龜	1
334895	阿里山絨毛金龜	1
334896	木生絨毛金龜	1
334897	細毛金背金龜	1
334898	金背金龜	1
334899	鞍馬山金背金龜	1
334903	黃肩長腳花金龜	1
334905	姬虎斑花金龜	1
334906	長腳纖絨毛金龜	1
334908	赤褐纖絨毛金龜	1
334909	黑頭纖絨毛金龜	1
334910	余氏纖絨毛金龜	1
334911	小臺灣扇角金龜	1
334912	臺灣扇角金龜	1
334914	剛田扁花金龜	1
335148	粗翅寬腳隱翅蟲	1
335662	中根紅艷擬步行蟲	1
335663	纖鬚長迴木蟲	1
335665	蓬萊朽木甲	1
335669	紹德似朽木甲	1
335673	蓮華池圓迴木蟲	1
335675	酒井圓迴木蟲	1
335691	蜘腳擬榖盜	1
335692	四星擬步行蟲	1
335694	鍬型擬步行蟲	1
335695	臺灣裝甲擬步行蟲	1
335698	赭身污毛朽木甲	1
335699	豔紅污毛朽木甲	1
335704	濶肩蟾皮擬步行蟲	1
335707	大迴木蟲	1
335711	朽葉扁擬步行蟲	1
335718	臺灣隆背擬步行蟲	1
335722	粗角緣腹朽木甲	1
335724	三角緣腹朽木甲	1
335725	二色擬緣腹朽木甲	1
335726	黑擬緣腹朽木甲	1
335727	錘尾擬迴木蟲	1
335728	爪哇擬步行蟲	1
335735	蘇氏艷擬榖盜	1
335736	蓬萊剌擬步行蟲	1
335738	豬淏剌擬步行蟲	1
335739	臺灣剌擬步行蟲	1
335740	長身鋸角朽木甲	1
335741	臺灣鋸角朽木甲	1
335742	單色鋸角朽木甲	1
335743	藤田隆背迴木蟲	1
335744	近藤隆背迴木蟲	1
335745	高峰隆背迴木蟲	1
335746	南山溪隆背迴木蟲	1
335747	黑隆背迴木蟲	1
335748	矮隆背迴木蟲	1
335749	墾丁隆背迴木蟲	1
335750	蓋氏球擬步行蟲	1
335751	蓬萊球擬步行蟲	1
335752	蘭嶼匿頸擬步行蟲	1
335754	近藤球擬步行蟲	1
335755	南山溪球擬步行蟲	1
335756	曹氏球擬步行蟲	1
335757	蘇丹球擬步行蟲	1
335765	蘭嶼卵擬步行蟲	1
335771	小圓迴木蟲	1
335772	中根小圓迴木蟲	1
335773	臺灣小圓迴木蟲	1
335774	臺南小圓迴木蟲	1
335778	瘤排蜘腳迴木蟲	1
335785	柴艷寬頭擬迴木蟲	1
335788	蓬萊巨頭擬迴木蟲	1
335789	墾丁巨頭擬迴木蟲	1
335790	六龜巨頭擬迴木蟲	1
335798	蓬萊潛砂蟲	1
335799	鹿野潛砂蟲	1
335803	曹氏潛砂蟲	1
335806	異條擬迴木蟲	1
335807	匏條擬迴木蟲	1
335808	福田匏胸擬迴木蟲	1
335809	蓋氏擬迴木蟲	1
335810	黑澤匏胸擬迴木蟲	1
335811	中村匏胸擬迴木蟲	1
335813	墾丁匏胸擬迴木蟲	1
335814	酒井匏胸擬迴步蟲	1
335816	長匏胸擬迴木蟲	1
335818	露木擬迴木蟲	1
335821	臺灣小頭擬步行蟲	1
335826	臺灣扁艷擬步行蟲	1
335827	雙條扁艷擬步行蟲	1
335828	蓬萊絲鬚朽木甲	1
335829	松村絲鬚朽木甲	1
335836	棕蘭嶼擬步行蟲	1
335839	圓翅球擬步行蟲	1
335842	臺灣黑球擬步行蟲	1
335843	褐翅黑球擬步行蟲	1
335845	菏氏粗角擬步行蟲	1
335846	臺灣粗角擬步行蟲	1
335849	細網俏擬步行蟲	1
335850	蓬萊漆艷擬步行蟲	1
335851	長角黑擬步行蟲	1
335853	黑艷卵迴木蟲	1
335859	卡氏擬步行蟲	1
335860	遠藤缺翅迴木蟲	1
335861	蘇缺翅迴木蟲	1
335862	臺灣俏擬步行蟲	1
335863	綠島俏擬步行蟲	1
335864	蓬萊隆背擬迴木蟲	1
335866	牧氏駝背迴木蟲	1
335872	臺灣瓢擬步行蟲	1
335873	衣笠瓢擬步行蟲	1
335874	白水瓢擬步行蟲	1
335875	天祥瓢擬步行蟲	1
335876	吳鳳瓢擬步行蟲	1
335877	廣角扁擬步行蟲	1
335881	臺灣廣肩擬迴木蟲	1
335882	黑頭沙灘擬步行蟲	1
335886	楊氏艷迴木蟲	1
335889	翠艷擬步行蟲	1
335890	遠藤艷擬步行蟲	1
335896	梅峰艷擬步行蟲	1
335898	曹氏艷擬步行蟲	1
335900	天池艷擬步行蟲	1
335901	杜氏艷擬步行蟲	1
335902	陽明艷擬步行蟲	1
335903	鈍光迴木蟲	1
335904	鹿野迴木蟲	1
335907	臺灣黑艷迴木蟲	1
335908	上野迴木蟲	1
335909	蓬萊長擬步行蟲	1
335910	黑澤長擬步行蟲	1
335911	昆陽長擬步行蟲	1
335913	臺灣長擬步行蟲	1
335917	蓬萊艷擬步行蟲	1
335918	三紋艷擬步行蟲	1
335920	臺灣隱頭擬步行蟲	1
335922	小林艷擬步行蟲	1
335928	曹氏匿頸擬步行蟲	1
335929	獨角匿頸擬步行蟲	1
335930	妮黃長迴木蟲	1
335931	阿里山長迴木蟲	1
335933	黑長迴木蟲	1
335934	黑艷長迴木蟲	1
335935	臺灣背條長迴木蟲	1
335936	遠藤長迴木蟲	1
335938	臺灣綠艷長迴木蟲	1
335939	藤田細條長迴木蟲	1
335942	墾丁迴木蟲	1
335943	梨山長迴木蟲	1
335944	超細長迴木蟲	1
335946	中根長迴木蟲	1
335947	四重長迴木蟲	1
335949	烏來長迴木蟲	1
335950	假瘤長迴木蟲	1
335951	金艷長迴木蟲	1
335952	皺紋長迴木蟲	1
335953	紅頸長迴木蟲	1
335955	橫山長迴木蟲	1
335956	蘇氏長迴木蟲	1
335960	克氏扁擬步行蟲	1
335961	臺灣縮頸擬步行蟲	1
335962	蘇氏縮頸擬步行蟲	1
335963	褐角彩虹擬步行蟲	1
335964	平澤四角擬迴木蟲	1
335966	四角擬迴木蟲	1
335967	紅腹四腳擬迴木蟲	1
335971	三剌擬步行蟲	1
335976	稜腳擬步行蟲	1
335977	卵翅擬步行蟲	1
335979	臺灣匏胸擬步行蟲	1
335981	梅峰匏胸擬步行蟲	1
335985	野村匏胸擬步行蟲	1
335988	曹氏匏胸擬步行蟲	1
335990	奮起湖匏胸擬步行蟲	1
335995	蓬萊偽蕈蟲	1
335997	蓬萊擬鍬形蟲	1
336008	鞘肥螋	1
336012	臺灣肥螋	1
336015	臺灣裂鋏墊跗螋	1
336018	多毛蠼螋	1
336019	無翅小瘤螋	1
336020	無翅胖螋	1
336025	孤獨慈螋	1
336032	疑螋	1
336033	雅頭翅螋	1
336036	復刺蠼螋	1
336038	錨蠼螋	1
336042	雙棘小蠼螋	1
336046	臺灣小蠼螋	1
336048	盔尾螋	1
336049	紹德氏盔尾螋	1
336052	素木尾螋	1
336053	臺灣尾螋	1
336061	寬翅潛蠅	1
336062	肥胖潛蠅	1
336065	銀白瓣潛蠅	1
336066	亮麗潛蠅	1
336075	粗魯角潛蠅	1
336076	黑基角潛蠅	1
336078	毛翅角潛蠅	1
336081	狹窄彩潛蠅	1
336082	多毛東潛蠅	1
336094	海濱斑潛蠅	1
336097	微小斑潛蠅	1
336099	黃荊斑潛蠅	1
336102	漂泊黑潛蠅	1
336112	邵氏黑潛蠅	1
336115	卑南黑潛蠅	1
336116	太平潛蠅	1
336124	草海桐蛇潛蠅	1
336125	毛管蛇潛蠅	1
336126	刺尾蛇潛蠅	1
336127	分歧潛蠅	1
336128	巨大潛蠅	1
336132	臺灣植潛蠅	1
336136	四毛植潛蠅	1
336138	高砂植潛蠅	1
336139	被毛植潛蠅	1
336140	豐盛植潛蠅	1
336147	婆芋熱潛蠅	1
336149	百香果熱潛蠅	1
338993	光鐮花蝽	1
338994	長頭鐮花蝽	1
338998	南方小花蝽	1
339009	臺灣霜扁蝽	1
339016	單脊扁蝽	1
339019	台擬樂扁蝽	1
339028	臺灣駝蹺蝽	1
339046	嘉義同緣蝽	1
339047	彰化同緣蝽	1
339094	鞭蝽	1
339096	粗喙奇蝽	1
339099	小光背奇蝽	1
339110	黽蝽	1
339119	闊黽蝽	1
339129	麗膜蝽	1
339175	臺灣束長蝽	1
339209	寶島后麗盲蝽	1
339210	臺灣后麗盲蝽	1
339250	紋條曙麗盲蝽	1
339279	異斑新麗盲蝽	1
339302	菸盲蝽	1
339352	寶島晦姬蝽	1
339354	臺灣光姬蝽	1
339356	脛狹姬蝽	1
339364	鄰固椿	1
339396	斑鬚蝽	1
339434	臺灣菱瘤蝽	1
339435	臺灣螳瘤蝽	1
339450	短光紅蝽	1
339485	齒爪脩獵蝽	1
339490	羽獵蝽	1
339501	黑翅委獵蝽	1
339537	台高冠網蝽	1
339555	台球背網蝽	1
339575	長板冠網蝽	1
339582	怪網蝽	1
339597	劍寬肩蝽	1
339602	神祕禾粉蝨	1
