name_code	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	scientificNameAuthorship	scientificName	taxonRank
344099	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Charltoniada	apicenotata		Hampson, 1919	Charltoniada apicenotata  Hampson, 1919	species
344100	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Charltoniada	difficilis		Strand, 1919	Charltoniada difficilis  Strand, 1919	species
344106	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Chrysoteuchia	sonobei		Marumo, 1936	Chrysoteuchia sonobei  Marumo, 1936	species
344108	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Circobotys	elegans		Munroe & Mutuura, 1969	Circobotys elegans  Munroe & Mutuura, 1969	species
344109	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Circobotys	elongata		Munroe & Mutuura, 1969	Circobotys elongata  Munroe & Mutuura, 1969	species
344121	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Crambus	kumatakellus		Shibuya, 1928	Crambus kumatakellus  Shibuya, 1928	species
344123	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Crambus	niitakaensis		Marumo, 1936	Crambus niitakaensis  Marumo, 1936	species
344124	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Crambus	tomanaellus		Marumo, 1936	Crambus tomanaellus  Marumo, 1936	species
344129	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cymoriza	interruptalis		Wileman & South, 1917	Cymoriza interruptalis  Wileman & South, 1917	species
344131	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Cymoriza	taiwanalis		Shibuya, 1928	Cymoriza taiwanalis  Shibuya, 1928	species
344132	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Daisemia	calcaralis		Strand, 1918	Daisemia calcaralis  Strand, 1918	species
344133	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Daisemia	lepidoneuralis		Strand, 1918	Daisemia lepidoneuralis  Strand, 1918	species
344144	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Drosophantis	corusca		Meyrick, 1935	Drosophantis corusca  Meyrick, 1935	species
344149	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Eoophyla	conjunctalis		Wileman & South, 1917	Eoophyla conjunctalis  Wileman & South, 1917	species
344152	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Eschata	miranda		Belszynski, 1965	Eschata miranda  Belszynski, 1965	species
344153	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Euchromius	lushanus		Inoue, 1989	Euchromius lushanus  Inoue, 1989	species
344155	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Eudonia	gigantea		Sasaki, 1998	Eudonia gigantea  Sasaki, 1998	species
344156	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Eudonia	inouei		Sasaki, 1998	Eudonia inouei  Sasaki, 1998	species
344157	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Eudonia	owadai		Sasaki, 1998	Eudonia owadai  Sasaki, 1998	species
344158	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Eudonia	promiscua		Wileman & South, 1919	Eudonia promiscua  Wileman & South, 1919	species
344159	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Eudonia	taiwanalpina		Sasaki, 1998	Eudonia taiwanalpina  Sasaki, 1998	species
344160	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Eudonia	umbrosa		Sasaki, 1998	Eudonia umbrosa  Sasaki, 1998	species
344166	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Eusabena	setinalis		Hampson, 1918	Eusabena setinalis  Hampson, 1918	species
344179	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Glyphodes	formosanus		Shibuya, 1928	Glyphodes formosanus  Shibuya, 1928	species
344185	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Gynenomis	sericealis		Wileman & South, 1917	Gynenomis sericealis  Wileman & South, 1917	species
344186	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Haritalodes	delicatalis		Strand, 1918	Haritalodes delicatalis  Strand, 1918	species
344190	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Haritalodes	taiwanalis		Shibuya, 1928	Haritalodes taiwanalis  Shibuya, 1928	species
344194	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Hendecasis	pulchella		Hampson, 1916	Hendecasis pulchella  Hampson, 1916	species
344225	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Loxostege	formosibia		Strand, 1918	Loxostege formosibia  Strand, 1918	species
344229	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Marasmia	euryterminalis		Hampson, 1917	Marasmia euryterminalis  Hampson, 1917	species
344239	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Mesolia	bipunctella		Wileman & South, 1918	Mesolia bipunctella  Wileman & South, 1918	species
344242	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Micraglossa	manoi		Sasaki, 1998	Micraglossa manoi  Sasaki, 1998	species
344243	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Microchilo	kawabei		Inoue, 1989	Microchilo kawabei  Inoue, 1989	species
344251	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Nomis	baibarensis		Shibuya, 1928	Nomis baibarensis  Shibuya, 1928	species
344283	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Pagyda	nebulosa		Wileman & South, 1917	Pagyda nebulosa  Wileman & South, 1917	species
344288	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Paliga	endotrichialis		Hampson, 1918	Paliga endotrichialis  Hampson, 1918	species
344289	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Paliga	schenklingi		Strand, 1918	Paliga schenklingi  Strand, 1918	species
344293	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Paracymoriza	taiwanalis		Wileman & South, 1917	Paracymoriza taiwanalis  Wileman & South, 1917	species
344301	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Paratalanta	taiwanensis		Yamanaka, 1972	Paratalanta taiwanensis  Yamanaka, 1972	species
344302	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Parbattia	arisana		Munroe & Mutuura, 1971	Parbattia arisana  Munroe & Mutuura, 1971	species
344308	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Patissa	nigropunctata		Wileman & South, 1918	Patissa nigropunctata  Wileman & South, 1918	species
344310	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Pelena	bimaculalis		Shibuya, 1928	Pelena bimaculalis  Shibuya, 1928	species
344313	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Perinephela	lancealis	taiwanensis	Munroe & Mutuura, 1968	Perinephela lancealis taiwanensis Munroe & Mutuura, 1968	subspecies
344315	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Physematia	defloralis		Strand, 1919	Physematia defloralis  Strand, 1919	species
344318	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Placosaris	taiwanalis		Shibuya, 1928	Placosaris taiwanalis  Shibuya, 1928	species
344319	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Pleuroptya	austa		Strand, 1918	Pleuroptya austa  Strand, 1918	species
344324	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Pleuroptya	haryoalis		Strand, 1918	Pleuroptya haryoalis  Strand, 1918	species
344343	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Pronomis	flavicolor		Munroe & Mutuura, 1968	Pronomis flavicolor  Munroe & Mutuura, 1968	species
344367	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Roxita	bipunctella		Wileman & South, 1917	Roxita bipunctella  Wileman & South, 1917	species
344377	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Scoparia	subgracilis		Sasaki, 1998	Scoparia subgracilis  Sasaki, 1998	species
344378	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Scoparia	taiwanensis		Sasaki, 1998	Scoparia taiwanensis  Sasaki, 1998	species
344382	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Sinibotys	nectariphila		Strand, 1918	Sinibotys nectariphila  Strand, 1918	species
344387	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Surattha	albistigma		Wileman & South, 1918	Surattha albistigma  Wileman & South, 1918	species
344391	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Talanga	nympha		Butler, 1880	Talanga nympha  Butler, 1880	species
344394	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Tenerobotys	subfumalis		Munroe & Mutuura, 1971	Tenerobotys subfumalis  Munroe & Mutuura, 1971	species
344399	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Thliptoceras	formosanum		Munroe & Mutuura, 1968	Thliptoceras formosanum  Munroe & Mutuura, 1968	species
344407	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Udea	conubialis		Yamanaka, 1972	Udea conubialis  Yamanaka, 1972	species
344409	Animalia	Arthropoda	Insecta	Lepidoptera	Crambidae	Udea	poliostolalis		Hampson, 1918	Udea poliostolalis  Hampson, 1918	species
344421	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Amphitorna	purpureofascia		(Wileman, 1911)	Amphitorna purpureofascia  (Wileman, 1911)	species
344422	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Auaztellodes	arianus		(Wileman, 1911)	Auaztellodes arianus  (Wileman, 1911)	species
344423	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Auzata	minuta	infirma	Inoue, 1988	Auzata minuta infirma Inoue, 1988	subspecies
344427	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Canucha	miranda	formosicola	Matsumura, 1931	Canucha miranda formosicola Matsumura, 1931	subspecies
344428	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Deroca	hidda	ampla	Inoue, 1988	Deroca hidda ampla Inoue, 1988	subspecies
344429	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Dipriodonta	minima		Inoue, 1988	Dipriodonta minima  Inoue, 1988	species
344432	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Drepana	pallida	nigromaculata	Okano, 1959	Drepana pallida nigromaculata Okano, 1959	subspecies
344435	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Leucobrepsis	taiwanensis		Buchsbaum & Miller, 2003	Leucobrepsis taiwanensis  Buchsbaum & Miller, 2003	species
344436	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Macrauzata	fenestraria	insulata	Inoue, 1988	Macrauzata fenestraria insulata Inoue, 1988	subspecies
344438	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Macrocilix	mysticata	flavotincta	Inoue, 1988	Macrocilix mysticata flavotincta Inoue, 1988	subspecies
344439	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Macrocilix	taiwana		Wileman, 1911	Macrocilix taiwana  Wileman, 1911	species
344440	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Microblepsis	manleyi	formosensis	Inoue, 1988	Microblepsis manleyi formosensis Inoue, 1988	subspecies
344444	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Oreta	brunnea		Wileman, 1911	Oreta brunnea  Wileman, 1911	species
344446	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Oreta	fuscopurpurea		Inoue, 1956	Oreta fuscopurpurea  Inoue, 1956	species
344449	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Phalacra	kagiensis		Wileman, 1916	Phalacra kagiensis  Wileman, 1916	species
344450	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Phalacra	strigata	insulicola	Inoue, 1988	Phalacra strigata insulicola Inoue, 1988	subspecies
344455	Animalia	Arthropoda	Insecta	Lepidoptera	Drepanidae	Zusidava	serratilinea		(Wileman, 1917)	Zusidava serratilinea  (Wileman, 1917)	species
344469	Animalia	Arthropoda	Insecta	Lepidoptera	Elachistidae	Ethmia	octanoma		Meyrick, 1914	Ethmia octanoma  Meyrick, 1914	species
344471	Animalia	Arthropoda	Insecta	Lepidoptera	Elachistidae	Ethmia	penesella		Kun & Szaboky, 2000	Ethmia penesella  Kun & Szaboky, 2000	species
344474	Animalia	Arthropoda	Insecta	Lepidoptera	Elachistidae	Ethmia	susa		Kun & Szaboky, 2000	Ethmia susa  Kun & Szaboky, 2000	species
344475	Animalia	Arthropoda	Insecta	Lepidoptera	Elachistidae	Ethmia	zygospila		Meyrick, 1934	Ethmia zygospila  Meyrick, 1934	species
344477	Animalia	Arthropoda	Insecta	Lepidoptera	Epermeniidae	Sinicaepermania	taiwanella		Heppner, 1990	Sinicaepermania taiwanella  Heppner, 1990	species
344478	Animalia	Arthropoda	Insecta	Lepidoptera	Epicopeiidae	Epicopeia	hainesii	matsumurai	Okano, 1973	Epicopeia hainesii matsumurai Okano, 1973	subspecies
344481	Animalia	Arthropoda	Insecta	Lepidoptera	Eriocottidae	Compsoctena	pinguis		(Meyrick, 1914)	Compsoctena pinguis  (Meyrick, 1914)	species
344482	Animalia	Arthropoda	Insecta	Lepidoptera	Eriocottidae	Eriocottis	flavicephalana		Issiki, 1930	Eriocottis flavicephalana  Issiki, 1930	species
344483	Animalia	Arthropoda	Insecta	Lepidoptera	Eupterotidae	Apha	arisana		Matsumura, 1927	Apha arisana  Matsumura, 1927	species
344484	Animalia	Arthropoda	Insecta	Lepidoptera	Eupterotidae	Apha	horishana		Matsumura, 1927	Apha horishana  Matsumura, 1927	species
344485	Animalia	Arthropoda	Insecta	Lepidoptera	Eupterotidae	Apona	fuliginosa		Kishida, 1993	Apona fuliginosa  Kishida, 1993	species
344486	Animalia	Arthropoda	Insecta	Lepidoptera	Eupterotidae	Ganisa	postica	formosicola	Matsumura, 1931	Ganisa postica formosicola Matsumura, 1931	subspecies
344487	Animalia	Arthropoda	Insecta	Lepidoptera	Eupterotidae	Palirisa	cervina	formosana	Matsumura, 1931	Palirisa cervina formosana Matsumura, 1931	subspecies
344580	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abaciscus	alishanensis		Inoue, 1978	Abaciscus alishanensis  Inoue, 1978	species
344581	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abaciscus	changi		Sato, 1997	Abaciscus changi  Sato, 1997	species
344585	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abraxas	adilluminata		Inoue, 1984	Abraxas adilluminata  Inoue, 1984	species
344586	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abraxas	antinebulosa		Inoue, 1984	Abraxas antinebulosa  Inoue, 1984	species
344587	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abraxas	consputa		Bastelberger, 1909	Abraxas consputa  Bastelberger, 1909	species
344588	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abraxas	cupreilluminata		Inoue, 1984	Abraxas cupreilluminata  Inoue, 1984	species
344589	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abraxas	fletcheri		Inoue, 1984	Abraxas fletcheri  Inoue, 1984	species
344590	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abraxas	formosilluminata		Inoue, 1984	Abraxas formosilluminata  Inoue, 1984	species
344592	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abraxas	parvimiranda		Inoue, 1984	Abraxas parvimiranda  Inoue, 1984	species
344593	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abraxas	persimplex		Inoue, 1984	Abraxas persimplex  Inoue, 1984	species
344594	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abraxas	placata		Inoue, 1984	Abraxas placata  Inoue, 1984	species
344595	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abraxas	stictotaenia		Wehrli, 1932	Abraxas stictotaenia  Wehrli, 1932	species
344596	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abraxas	submartiaris		Wehrli, 1932	Abraxas submartiaris  Wehrli, 1932	species
344598	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abraxas	taiwanensis		Inoue, 1984	Abraxas taiwanensis  Inoue, 1984	species
344599	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abraxas	tenellula		Inoue, 1984	Abraxas tenellula  Inoue, 1984	species
344600	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abraxas	tenuisuffusa		Inoue, 1984	Abraxas tenuisuffusa  Inoue, 1984	species
344601	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Abraxas	wilemani		Inoue, 1984	Abraxas wilemani  Inoue, 1984	species
344605	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Acrodontis	aenigma		(Prout, 1914)	Acrodontis aenigma  (Prout, 1914)	species
344606	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Acrodontis	mystica		Kobayashi, 1998	Acrodontis mystica  Kobayashi, 1998	species
344607	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Aethalura	duplicata		(Wileman, 1911)	Aethalura duplicata  (Wileman, 1911)	species
344608	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Aethalura	lushanalis		Sato, 1987	Aethalura lushanalis  Sato, 1987	species
344613	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Agaraeus	luteus		(Wileman, 1910)	Agaraeus luteus  (Wileman, 1910)	species
344618	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Agathia	magnificentia		Inoue, 1978	Agathia magnificentia  Inoue, 1978	species
344621	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	anmashanensis		Sato, 1999	Alcis anmashanensis  Sato, 1999	species
344622	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	arizana		Wileman, 1911	Alcis arizana  Wileman, 1911	species
344623	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	hyberniata		Bastelberger, 1909	Alcis hyberniata  Bastelberger, 1909	species
344625	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	nubeculosa		(Bastelberger, 1909)	Alcis nubeculosa  (Bastelberger, 1909)	species
344626	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	pallens		Inoue, 1978	Alcis pallens  Inoue, 1978	species
344627	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	plebeia		Wileman, 1912	Alcis plebeia  Wileman, 1912	species
344628	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	postlurida		Inoue, 1978	Alcis postlurida  Inoue, 1978	species
344629	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	rubicunda		Bastelberger, 1909	Alcis rubicunda  Bastelberger, 1909	species
344630	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	scortea		(Bastelberger, 1909)	Alcis scortea  (Bastelberger, 1909)	species
344631	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	subpunctata		Wileman, 1911	Alcis subpunctata  Wileman, 1911	species
344632	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	tayulina		Sato, 1990	Alcis tayulina  Sato, 1990	species
344634	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	admissaria	undularia	Wileman, 1911	Alcis admissaria undularia Wileman, 1911	subspecies
344635	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	semiusta		(Bastelberger, 1909)	Alcis semiusta  (Bastelberger, 1909)	species
344636	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Alcis	taiwanensis		Inoue, 1978	Alcis taiwanensis  Inoue, 1978	species
344638	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Amoebotricha	hiemalis		Inoue, 1989	Amoebotricha hiemalis  Inoue, 1989	species
344641	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Amraica	superans	taiwana	(Sato, 1981)	Amraica superans taiwana (Sato, 1981)	subspecies
344642	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Anectropis	fumigata		Sato, 1991	Anectropis fumigata  Sato, 1991	species
344643	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Anectropis	semifascia		(Bastelberger, 1909)	Anectropis semifascia  (Bastelberger, 1909)	species
344645	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Cyclophora	effeminata		(Prout, 1914)	Cyclophora effeminata  (Prout, 1914)	species
344652	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Cyclophora	taiwana		(Wileman, 1911)	Cyclophora taiwana  (Wileman, 1911)	species
344656	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Antipercnia	cordiforma		(Inoue, 1978)	Antipercnia cordiforma  (Inoue, 1978)	species
344657	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Antitrygodes	divisaria	perturbatus	Prout, 1914	Antitrygodes divisaria perturbatus Prout, 1914	subspecies
344658	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Apithecia	viridata	wilemani	Prout, 1931	Apithecia viridata wilemani Prout, 1931	subspecies
344659	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Aplochlora	costipicta		(Wileman, 1915)	Aplochlora costipicta  (Wileman, 1915)	species
344664	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Aracima	serrata		Wileman, 1911	Aracima serrata  Wileman, 1911	species
344669	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Arichanna	sinica	refracta	Inoue, 1978	Arichanna sinica refracta Inoue, 1978	subspecies
344671	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Arichanna	jaguararia	wangi	Sato, 1999	Arichanna jaguararia wangi Sato, 1999	subspecies
344672	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Arichanna	maculosa		Wileman, 1912	Arichanna maculosa  Wileman, 1912	species
344674	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Arichanna	ochrivena		Wileman, 1915	Arichanna ochrivena  Wileman, 1915	species
344675	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Arichanna	olivescens		Wileman&South, 1917	Arichanna olivescens  Wileman&South, 1917	species
344676	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Arichanna	picaria		Wileman, 1910	Arichanna picaria  Wileman, 1910	species
344677	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Arichanna	postflava		Wileman, 1914	Arichanna postflava  Wileman, 1914	species
344682	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Atopophysa	candidula		Inoue, 1986	Atopophysa candidula  Inoue, 1986	species
344683	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Atopophysa	lividata		(Bastelberger, 1909)	Atopophysa lividata  (Bastelberger, 1909)	species
344684	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Atopophysa	opulens		Prout, 1914	Atopophysa opulens  Prout, 1914	species
344686	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Auaxa	mimosina		Inoue, 1992	Auaxa mimosina  Inoue, 1992	species
344688	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Axinoptera	taiwana		Inoue, 2002	Axinoptera taiwana  Inoue, 2002	species
344693	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Biston	perclarus		(Warren, 1899)	Biston perclarus  (Warren, 1899)	species
344695	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Biston	robustus	subrobustus	Inoue, 1964	Biston robustus subrobustus Inoue, 1964	subspecies
344696	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Blepharoctenucha	virescens	kawabei	Inoue, 1986	Blepharoctenucha virescens kawabei Inoue, 1986	subspecies
344698	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Bosara	corrobusta		Inoue, 2002	Bosara corrobusta  Inoue, 2002	species
344701	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Bosara	porphyrea		Inoue, 2002	Bosara porphyrea  Inoue, 2002	species
344704	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Brabira	costimacula		Wileman, 1915	Brabira costimacula  Wileman, 1915	species
344705	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Cabera	niveopicta		Inoue, 1986	Cabera niveopicta  Inoue, 1986	species
344706	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Calicha	griseoviridata		(Wileman, 1911)	Calicha griseoviridata  (Wileman, 1911)	species
344708	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Entomopteryx	rubridisca		(Wileman, 1911)	Entomopteryx rubridisca  (Wileman, 1911)	species
344709	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Calletaera	basipuncta		Wileman, 1916	Calletaera basipuncta  Wileman, 1916	species
344712	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Callygris	compositata	basistrigaria	(Wileman, 1912)	Callygris compositata basistrigaria (Wileman, 1912)	subspecies
344720	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Chartographa	convexa		(Wileman, 1912)	Chartographa convexa  (Wileman, 1912)	species
344721	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Chartographa	fabiolaria	candida	Inoue, 1989	Chartographa fabiolaria candida Inoue, 1989	subspecies
344724	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Chloroclystis	blanda		(Bastelberger, 1911)	Chloroclystis blanda  (Bastelberger, 1911)	species
344729	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Chlorodontopera	taiwana		(Wileman, 1911)	Chlorodontopera taiwana  (Wileman, 1911)	species
344731	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Chorodna	ochreimacula		Prout, 1914	Chorodna ochreimacula  Prout, 1914	species
344733	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Chrioloba	costimacula		(Wileman & South, 1917)	Chrioloba costimacula  (Wileman & South, 1917)	species
344735	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Chrioloba	inobtrusa		(Wileman & South, 1917)	Chrioloba inobtrusa  (Wileman & South, 1917)	species
344740	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Cleora	leucophaea	taiwanensis	Sato, 2002	Cleora leucophaea taiwanensis Sato, 2002	subspecies
344741	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Cleora	nigronotaria		(Wileman, 1911)	Cleora nigronotaria  (Wileman, 1911)	species
344753	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Comibaena	takasago		Okana, 1960	Comibaena takasago  Okana, 1960	species
344754	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Comostola	enodata		Inoue, 1986	Comostola enodata  Inoue, 1986	species
344757	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Comostola	ocellulata		Prout, 1920	Comostola ocellulata  Prout, 1920	species
344759	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Comostola	satoi		Inoue, 1986	Comostola satoi  Inoue, 1986	species
344772	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Danala	lilacina		(Wileman, 1915)	Danala lilacina  (Wileman, 1915)	species
344774	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Deileptenia	rimosaria		(Wileman, 1911)	Deileptenia rimosaria  (Wileman, 1911)	species
344777	Animalia	Arthropoda	Insecta	Lepidoptera	Geometridae	Descoreba	simplex	inouei	Okana, 1960	Descoreba simplex inouei Okana, 1960	subspecies
