name_code	common_name
330064	紅姬甲脅蝨
330065	倉鼠甲脅蝨
330066	太平洋甲脅蝨
330067	小短鼻牛蝨
330068	管蝨
330069	闊腹猴蝨
330070	鈍猴蝨
330071	人蝨
330072	蘇門小蝨
330073	麗松鼠新血蝨
330074	艾氏新血蝨
330075	鼯鼠新血蝨
330076	亞洲多板蝨
330077	彎多板蝨
330078	棘多板蝨
330079	陰蝨
330080	暗色甲蠊
330081	灰色庭蠊
330082	東方水蠊
330083	黑褐硬蠊
330084	八重山硬蠊
330085	臺灣紋蠊
330086	黃緣扁蠊
330087	線紋土蠊
330088	黑胸土蠊
330089	玉山姬蠊
330090	緒方扁蠊
330091	穌里南潛蠊
330092	臺灣麻蠊
330093	帶滴麻蠊
330094	地生麻蠊
330095	卡氏麻蠊
330096	奮起湖麻蠊
330097	鄉村麻蠊
330098	高橋麻蠊
330099	拉氏木蠊
330100	谷氏木蠊
330101	臺灣木蠊
330102	黑褐圓蠊
330103	矮小圓蠊
330104	單色小蠊
330105	紅頸細蠊
330106	京都蜚蠊
330107	網翅扁蠊
330108	雙帶姬蠊
330109	雙紋姬蠊
330110	德國姬蠊
330111	卡氏姬蠊
330112	叉紋姬蠊
330113	日本姬蠊
330114	邵氏姬蠊
330115	臺灣革蠊
330116	黑色革蠊
330117	朝比奈林蠊
330118	臺灣林蠊
330119	吉野林蠊
330120	八仙山林蠊
330121	中華林蠊
330122	印尼林蠊
330123	太平山林蠊
330124	雙斑紅蠊
330125	素木土蠊
330126	臺灣土蠊
330127	淡色扁蠊
330128	沈氏草蠊
330129	長鬚帶蠊
330130	細尖森蠊
330131	叉紋森蠊
330132	巨大森蠊
330133	日本森蠊
330134	條紋森蠊
330135	烏來森蠊
330136	相似庫蠊
330137	黃邊紋家蠊
330138	楚南黑蠊
330139	臺灣黑蠊
330140	紅足褐家蠊
330141	家屋斑蠊
330142	班氏家蠊
330143	臺灣家蠊
330144	美洲家蠊
330145	阿里山家蠊
330146	澳洲家蠊
330147	棕色家蠊
330148	黑褐家蠊
330149	卡氏家蠊
330150	未定名家蠊
330151	上野家蠊
330152	燦爛布蠊
330153	帶紋粓蠊
330154	矮小地蠊
330158	紅尨蕈甲
330159	馬場櫛角尨蕈甲
330160	蓬萊櫛角尨蕈甲
330161	帶紋櫛角尨蕈甲
330162	柴田櫛角尨蕈甲
330164	紹德擬腹標本甲
330165	瘤突巨腹標本甲
330166	鋸角毛食骸甲
330167	石紋尨蕈甲
330171	黑澤毛尨蕈甲
330330	琉球黃斑厚角金龜
330332	對竹長蠹
330333	雙鉤異翅長蠹
330335	斑長蠹蟲
330336	褐粉蠹
330363	甘藷蟻象
330384	黃星方肩吉丁蟲
330386	黃尾瘦吉丁蟲
330387	黃紋瘦吉丁蟲
330388	六星瘦吉丁蟲 
330389	菱斑瘦吉丁蟲
330390	島嶼瘦吉丁蟲
330392	新里氏瘦吉丁蟲
330393	雙星綠瘦吉丁蟲
330394	大林瘦吉丁蟲 
330396	琉球瘦吉丁蟲
330398	綠瘦吉丁蟲
330399	港口瘦吉丁蟲
330400	佐藤氏瘦吉丁蟲
330401	妹尾氏瘦吉丁蟲
330402	合歡瘦吉丁蟲
330404	雲紋瘦吉丁蟲
330405	虹彩瘦吉丁蟲
330406	小黑瘦吉丁蟲
330407	凹翅姬扁吉丁蟲
330408	秋山氏姬扁吉丁蟲
330409	異肩姬扁吉丁蟲
330411	紅緣姬扁吉丁蟲
330412	綠艷姬扁吉丁蟲
330413	蓬萊姬扁吉丁蟲
330415	島嶼姬扁吉丁蟲
330416	黑澤姬扁吉丁蟲
330417	綠翅姬扁吉丁蟲
330418	臺灣姬扁吉丁蟲
330419	富山氏姬扁吉丁蟲
330420	鋸翅胸斑吉丁蟲
330421	胸斑吉丁蟲
330422	江崎黑銅吉丁蟲
330423	廣東吉丁蟲
330424	松吉丁蟲
330425	雲南松吉丁蟲
330426	高砂六星吉丁蟲
330427	蘭嶼六星吉丁蟲
330428	琉璃六星吉丁蟲
330429	素木六星吉丁蟲
330430	彩虹吉丁蟲
330431	藍彩吉丁蟲
330432	路易士吉丁蟲
330433	粉彩吉丁蟲  
330434	蘭嶼粉彩吉丁蟲
330435	綠粗翅姬吉丁蟲
330436	臺灣粗翅姬吉丁蟲
330438	弓背細長吉丁蟲
330439	布農細長吉丁蟲
330440	黃紋綠細長吉丁蟲
330441	藍艷細長吉丁蟲
330443	服部氏細長吉丁蟲
330444	刺翅細長吉丁蟲
330445	蓬萊細長吉丁蟲
330446	綠翅細長吉丁蟲   
330449	島嶼細長吉丁蟲
330450	永谷氏細長吉丁蟲
330451	小宮氏細長吉丁蟲
330452	黑澤細長吉丁蟲
330454	蓮華池細長吉丁蟲
330455	林奈氏細長吉丁蟲
330457	曹德氏細長吉丁蟲
330458	楚南氏細長吉丁蟲
330459	臺灣細長吉丁蟲
330460	田添氏細長吉丁蟲
330461	大琉璃細長吉丁蟲
330462	臺灣綠細長吉丁蟲
330463	妖艷吉丁蟲
330464	臺灣雙尾吉丁蟲
330465	宇之吉氏雙尾吉丁蟲
330466	金色艾古利吉丁蟲    
330467	日本艾古利吉丁蟲
330468	艷面艾古利吉丁蟲
330469	曹德氏艾古利吉丁蟲
330470	黃緣矮扁吉丁蟲
330471	灰色矮扁吉丁蟲
330472	青銅矮扁吉丁蟲
330473	蘭嶼縱條吉丁蟲
330474	姬琉璃吉丁蟲
330475	擬栗吉丁蟲
330476	比利細矮吉丁蟲
330477	蓬萊細矮吉丁蟲
330478	英生氏細矮吉丁蟲 
330479	小宮氏細矮吉丁蟲 
330480	黑澤細矮吉丁蟲
330481	寬胸細矮吉丁蟲
330482	新里氏細矮吉丁蟲
330483	瘤點細矮吉丁蟲
330485	下村氏細矮吉丁蟲 
330486	鈴木氏細矮吉丁蟲
330487	高橋氏細矮吉丁蟲
330488	富山氏細矮吉丁蟲
330489	紅艷黑星吉丁蟲
330490	紅緣黑星吉丁蟲 
330491	達邦黑星吉丁蟲
330492	東京灣黑星吉丁蟲
330493	蓬萊細小吉丁蟲
330494	曹德氏大灰吉丁蟲
330495	微扁吉丁蟲
330496	曹德氏圓吉丁蟲
330497	黃星細吉丁蟲
330498	黃紋吉丁蟲
330499	四色灰吉丁蟲
330500	雲紋灰吉丁蟲
330501	臺灣栗吉丁蟲
330502	樟矮吉丁蟲
330503	銅色矮吉丁蟲
330504	大斑矮吉丁蟲
330505	梅矮吉丁蟲
330506	黑澤矮吉丁蟲
330507	桑德氏矮吉丁蟲
330556	灰胸台菊虎
330557	三點台菊虎
330569	中條氏櫛角菊虎
330571	屏東櫛角菊虎
330572	紅胸櫛角菊虎
330573	大林櫛角菊虎
330592	布氏小菊虎
330593	奮起湖小菊虎
330595	南投小菊虎
330596	桃園小菊虎
330597	新高小菊虎
330598	蓬萊小菊虎
330600	臺灣小菊虎
330601	琉球菊虎
330634	鹿野氏圓胸菊虎
330640	渡邊氏圓胸菊虎
330649	佐藤麗菊虎
330652	曹氏麗菊虎
330655	蓬萊麗菊虎
330656	希氏麗菊虎
330657	大林氏麗菊虎
330658	紫翅麗菊虎
330660	臺灣麗菊虎
330661	中條氏短翅菊虎
330662	奮起湖短翅菊虎
330663	鹿野氏短翅菊虎
330664	M紋短翅菊虎
330665	中根氏短翅菊虎
330666	南投短翅菊虎
330667	大林短翅菊虎
330672	曹氏短翅菊虎
330675	大林短翅菊虎
330676	臺灣短翅菊虎
330740	臺灣擬食蝸步行蟲
331104	銹麗天牛
331105	齊藤氏灰小天牛
331106	金星絨毛天牛
331107	蓬萊絨毛天牛
331108	恆春絨毛天牛
331109	池田氏絨毛天牛
331110	長角絨毛天牛
331111	臺灣銹絨毛天牛
331112	銹絨毛天牛
331113	肩紋絨毛天牛
331114	橫山氏絨毛天牛
331115	郡大粗腿天牛
331116	四帶彩艷天牛
331117	銀紋長翅天牛
331123	蓬萊瘤條天牛
331131	毛腳矮虎天牛
331132	老埤毛腳虎天牛
331133	寬胸瘤角天牛
331134	黑胸褐翅天牛
331135	東山虎天牛
331136	曙光虎天牛
331137	寬領虎天牛
331140	四紋黃天牛
331141	玉山尖細花天牛
331142	平山尖細花天牛
331143	密點滑胸花天牛
331144	蓬萊滑胸花天牛
331145	泉氏滑胸花天牛
331157	臺灣麝香天牛
331158	黃胸紫天牛
331159	顆領藍天牛
331160	山藍天牛
331161	臺灣紅腳藍天牛
331162	綠翅藍天牛
331163	胸紋銹天牛
331164	黃斑細銹天牛
331165	香瓜銹天牛
331166	桑天牛
331167	緬甸銹胸天牛
331168	單色銹胸天牛
331169	細角長天牛
331170	卓社黑斑天牛
331171	阿里山幽天牛
331172	紅緣黑天牛
331173	大紫天牛
331174	蓬萊紫天牛
331175	藍翅紫天牛
331176	江崎微幽天牛
331177	蓬萊筒型矮天牛
331178	藤原氏矮天牛
331179	黃翅矮天牛
331180	纖角溝翅天牛
331181	顆胸瘦天牛
331182	臺灣琉璃天牛
331183	福晉氏琉璃天牛
331184	大衛大天牛
331185	白條天牛
331186	臺灣大天牛
331187	白條無花果天牛
331188	無花果天牛
331189	牛島氏大天牛
331190	曇紋粗天牛
331191	長圓矮天牛
331192	蘭嶼淡色燦天牛
331193	綠島淡色燦天牛
331194	亞洲燦天牛
331195	蘭嶼超扁條天牛
331196	八木氏燦天牛
331197	蓬萊紅天牛
331202	麗艷大星斑天牛
331203	茜翅紅天牛
331204	奧氏凹胸天牛
331205	呂宋粗天牛
331206	瘦軀姬天牛
331207	黃腳姬天牛
331208	長角姬天牛
331209	中華姬天牛
331210	甲仙姬天牛
331211	粗星天牛
331212	中華大藍天牛
331222	竹虎天牛
331223	菊紋虎天牛
331224	邱氏虎天牛
331225	圖紋虎天牛
331226	金子氏黃虎天牛
331227	三輪氏黃虎天牛
331228	霧社虎天牛
331229	小綠虎天牛
331230	蒲氏虎天牛
331231	玉條虎天牛
331232	擬鹿野綠虎天牛
331233	曲紋虎天牛
331234	大埔林曲紋虎天牛
331235	角紋綠虎天牛
331236	真綠虎天牛
331237	姬綠虎天牛
331238	八重山虎天牛
331239	老埤綠虎天牛
331240	霧社粗腿細天牛
331241	黑條粗腿細天牛
331242	瑞穗黃天牛
331243	棗紅長角天牛
331244	臺灣綠虎天牛
331245	雙點長條天牛
331246	埔里虎天牛
331247	紅肩黑虎天牛
331248	綠黃虎天牛
331249	沖繩褐天牛
331250	緋艷細頸天牛
331251	臺灣豔細頸天牛
331252	蓬萊稜頸天牛
331253	臺灣黃條虎天牛
331254	深山黃條虎天牛
331255	朝氏圓頸天牛
331256	黑圓頸天牛
331257	斑翅圓頸天牛
331258	蘭嶼刺角虎天牛
331259	雙刺刺角虎天牛
331260	雙紋刺角虎天牛
331261	日月潭刺角虎天牛
331262	泉氏刺角虎天牛
331263	老埤刺角虎天牛
331264	林氏刺角虎天牛
331265	西山氏刺角虎天牛
331266	大國氏刺角虎天牛
331267	曹達氏刺角虎天牛
331268	武界刺角虎天牛
331269	四稜刺角虎天牛
331270	南山刺角虎天牛
331271	單刺刺角虎天牛
331272	吉良氏螢天牛
331273	霜斑銹天牛
331274	蓬萊白條銹天牛
331275	斑紋銹天牛
331276	黃紅姬山天牛
331277	琉球銹天牛
331278	紅艷天牛
331279	蓬萊細天牛
331280	偽硬象天牛
331281	偽疤粗角天牛
331282	大牙土天牛
331287	黃斑姬山天牛
331288	旗山姬山天牛
331289	江崎氏寬頭天牛
331294	雙紋紙翅天牛
331295	單條紙翅天牛
331296	綠翅圓花天牛
331301	南山姬短翅花天牛
331302	黑胸短翅天牛
331303	黃紋姬短翅花天牛
331304	甲仙短翅花天牛
331305	蘭嶼縱紋長角天牛
331306	黑尾螢花天牛
331307	舒氏螢花天牛
331308	蓮華池虎天牛
331309	臺灣虎天牛
331310	蓬萊四星天牛
331311	羅爾氏白胸眉天牛
331312	柴田氏細條天牛
331313	臺灣刺翅天牛
331314	瘤胸紙翅焰天牛
331315	胸紋紙翅焰天牛
331316	福晉氏紙翅焰天牛
331317	臺灣紙翅焰天牛
331318	槙原氏細翅天牛
331319	棕細翅天牛
331320	四條藍天牛
331321	直條短節天牛
331322	紅星天牛
331323	野村氏刺翅天牛
331324	長角扁足天牛
331325	松田氏三帶天牛
331326	綠翅優花天牛
331327	高士佛粗天牛
331328	三條粗天牛
331329	雙帶華夏天牛
331330	和社綠天牛
331331	白星瑣天牛
331332	縮毛瑣天牛
331333	細帶瑣天牛
331334	枯草瑣天牛
331335	欠紋瑣天牛
331336	三光瑣天牛
331337	墾丁瑣天牛
331338	草間氏瑣天牛
331339	南山瑣天牛
331340	盧山多紋瑣天牛
331341	紅胸瑣天牛
331342	短翅瑣天牛
331343	後紋圓瑣天牛
331344	谷口氏瑣天牛
331345	斑翅瑣天牛
331346	梅峰瑣天牛
331347	埔里姬星斑天牛
331348	白姬星斑天牛
331349	單色偽星斑天牛
331350	艷紅翅細頸天牛
331351	鳳山紅翅細頸天牛
331352	灰艷紅細頸天牛
331354	金毛蓬萊花天牛
331355	橡樹姬天牛
331356	單色長角短翅天牛
331357	藍身長角短翅天牛
331358	日月潭長角短翅天牛
331359	奮起湖長角短翅天牛
331360	梨山長角短翅天牛
331361	六龜長角短翅天牛
331362	布拉氏長角短翅天牛
331363	佐藤長角短翅天牛
331364	松崗長角短翅天牛
331365	上野氏長角短翅天牛
331366	線長角短翅天牛
331367	黃紋長角短翅天牛
331375	環紋黃條天牛
331376	白斑星天牛
331377	新島氏黃條天牛
331378	一色氏黃紋天牛
331379	琉球藍星天牛
331380	藍艷燦星天牛
331381	桑黃紋天牛
331382	曇斑條天牛
331383	蓬萊白條天牛
331384	岩崎氏金條天牛
331385	白紋星天牛
331386	曹太氏黃紋天牛
331387	黃胸欠紋天牛
331388	水珠黃紋天牛
331389	三輪氏錨紋天牛
331390	莫尼氏天牛
331391	南山白條天牛
331392	臺灣褐肩白星天牛
331393	褐肩白星天牛
331394	武界黃條天牛
331395	海南白星天牛
331396	蘭嶼白條天牛
331397	藍翅妮天牛
331398	雙爪家天牛
331399	蓬萊鋸角虎天牛
331400	欠紋鋸角虎天牛
331401	顆領黃虎天牛
331402	黃胸綠虎天牛
331403	灰斑黃虎天牛
331404	臺灣黃虎天牛
331405	松田條翅花天牛
331406	斜紋銹天牛
331407	梨山銹天牛
331408	惠蓀肖眉天牛
331409	黑角肖眉天牛
331410	蓮華肖眉天牛
331411	藍翅圓眠花天牛
331412	長白條天牛
331413	黃條瘦天牛
331414	下村氏偽鬚角天牛
331415	秋山緣紋花天牛
331416	合望細花天牛
331417	長尾緣紋花天牛
331418	拉拉山緣紋花天牛
331419	素木細花天牛
331420	明潭細花天牛
331421	草山緣紋花天牛
331422	斑翅緣紋花天牛
331423	福山氏隱姬花天牛
331424	黃條尖翅銹天牛
331425	東方日球頸天牛
331426	拉拉山金子花天牛
331427	野村氏細翅天牛
331428	中條氏粗腿細天牛
331429	恆春粗腿天牛
331430	黑胸山天牛
331431	柴田氏寬腿天牛
331432	褐翅圓眠花天牛
331433	巴陵圓眠花天牛
331434	梨山圓眠花天牛
331435	長翅圓眠花天牛
331436	埔里圓眠花天牛
331437	長毛圓眠花天牛
331438	姬短翅天牛
331439	酒井氏短翅天牛
331440	中村纖細花天牛
331441	雙紋細領天牛
331442	貝茲氏細領天牛
331443	金毛花天牛
331444	阿里山花天牛
331445	玉山花天牛
331446	霧社花天牛
331447	烏來花天牛
331448	立鷹花天牛
331449	環紋黃胸蘋果天牛
331450	粗腿蘋果天牛
331451	長角蘋果天牛
331452	紅胸黑翅蘋果天牛
331453	擬環紋蘋果天牛
331454	蘭嶼姬棕天牛
331455	大湖姬棕天牛
331457	費氏巨顎天牛
331459	多彩巨顎天牛
331460	黃山天牛
331461	巴克氏銹天牛
331462	胸條山天牛
331463	埔里薄翅天牛
331464	邵氏薄翅天牛
331465	中華薄翅天牛
331467	蓬萊薄翅天牛
331468	蘭嶼薄翅天牛
331469	松田氏黃紋天牛
331470	胡桃紋黃天牛
331471	蓬萊粗腿短翅天牛
331472	烏來粗腿短翅天牛
331473	山保氏瘤叉尾天牛
331474	恆春大星斑天牛
331475	黃翅大星斑天牛
331485	酋王豔花天牛
331486	齒胸新細花天牛
331487	橙腹新細花天牛
331488	姬棗紅長角天牛
331489	白毛微瘤天牛
331490	褐微瘤天牛
331491	蛇紋天牛
331492	蒼藍蛇紋天牛
331493	鹿野氏菱天牛
331494	嘉氏偽叉尾天牛
331495	白星偽叉尾天牛
331496	松田氏矮縱條天牛
331497	叉尾銹天牛
331498	福田氏銹天牛
331499	深褐銹天牛
331500	村上氏銹天牛
331501	姬藍長毛天牛
331502	鳳山長毛天牛
331503	蘭嶼黃紋細銹天牛
331504	臺灣深條天牛
331505	角板擬細花天牛
331506	黑澤擬細花天牛
331507	阿薩姆艷天牛
331508	埔里艷天牛
331509	高山紅斑天牛
331510	鳳山絲角短翅天牛
331511	松斑天牛
331512	雙紋長角天牛
331513	狹胸長角天牛
331514	八仙長角天牛
331515	卡薩氏長角天牛
331516	太平山長角天牛
331517	灰紋星斑天牛
331518	四紋蟻型天牛
331519	皺胸山天牛
331520	拉拉山白星天牛
331521	中條細花天牛
331522	擬中條細花天牛
331523	素木氏寬腿天牛
331524	江崎細短翅天牛
331525	蓬萊細短翅天牛
331526	平山細短翅天牛
331527	水沼細短翅天牛
331528	南山細短翅天牛
331529	似蜂細短翅天牛
331530	紅腳山天牛
331531	水戶野氏細條天牛
331532	臺灣刺胸花天牛
331537	隆條矮天牛
331538	波條矮天牛
331539	中條氏擬叉尾天牛
331540	灰身叉尾天牛
331541	印度叉尾天牛
331542	矢野氏叉尾天牛
331543	臺灣長角細天牛
331544	黃球領紙翅天牛
331545	胸紋蘋果天牛
331546	黑尾細蘋果天牛
331547	港口姬蘋果天牛
331548	短頸蘋果天牛
331549	蓬萊蘋果天牛
331550	褐翅細赤蘋果天牛
331552	斑胸蘋果天牛
331554	黑腹細蘋果天牛
331555	黑尾蘋果天牛
331556	臺北蘋果天牛
331557	臺灣黑腹蘋果天牛
331558	小宮氏蘋果天牛
331559	黑尾黃翅蘋果天牛
331560	背條蘋果天牛
331561	環紋蘋果天牛
331562	蓬萊棕天牛
331563	褐尾棕天牛
331564	松岡棕天牛
331565	舒瓦氏棕天牛
331566	擬蓬萊棕天牛
331567	帶紋大林花天牛
331568	五星白天牛
331569	大狹胸白天牛
331570	蓬萊狹胸白天牛
331571	印度白天牛
331572	六星白天牛
331573	雙紋矮天牛
331574	斜條巨天牛
331576	黑紋挺胸粗腿天牛
331577	挺胸粗腿天牛
331578	紅尾粗角花天牛
331581	特微天牛
331582	臺灣長角胡斑天牛
331583	蜘形長角天牛
331584	蓬萊偽鍬形天牛
331585	蘭嶼偽鍬形天牛
331586	苧麻天牛
331587	黑紋蒼藍天牛
331588	雙爪長角天牛
331589	四星棗紅長角天牛
331590	春日黃紋天牛
331591	螢緋花天牛
331592	南山黃條矮天牛
331593	皺紋粗天牛
331594	小島氏黑帶姬天牛
331595	達氏細花天牛
331596	魅影細花天牛
331597	胸紋蒼藍天牛
331599	麗紋粗天牛
331600	綠島粗天牛
331601	曲紋粗天牛
331602	紅胸黃足花天牛
331603	擬鋸花天牛
331604	黑角黃天牛
331605	顆翅矮虎天牛
331606	水社矮虎天牛
331607	大林銹虎天牛
331608	蒼藍矮虎天牛
331609	北山矮虎天牛
331610	港口矮虎天牛
331611	文龍氏矮虎天牛
331612	長角窄胸天牛
331613	甲仙窄胸天牛
331616	菊花天牛
331648	姬皺胸山天牛
331649	白條瘦天牛
331650	臺灣沉香瘦天牛
331651	南山沉香瘦天牛
331652	蘭嶼瘦天牛
331653	灰紋瘦天牛
331654	墾丁瘦天牛
331655	黑翅細角天牛
331656	藍艷細角天牛
331657	中村鋸天牛
331658	粗點鋸天牛
331659	橘鋸天牛
331660	綠島橘鋸天牛
331661	蓮華粗腿天牛
331663	黃點紙翅紅天牛
331664	蘭嶼黃星天牛
331665	黃星長角天牛
331666	臺灣小翅鋸天牛
331667	雙星黑腹花天牛
331668	藍豔黑腹花天牛
331669	紫翅黑腹花天牛
331670	淡紅黑腹花天牛
331671	埔里黑腹花天牛
331672	望洋平山天牛
331673	紅翅平山天牛
331674	黑尾棕天牛
331675	阿里山瘦天牛
331676	新里氏細角瘦天牛
331677	毛細角瘦天牛
331678	臺灣細角瘦天牛
331679	綠艷長翅天牛
331680	嘉氏偽叉尾天牛
331701	大埔林銹天牛
331704	黑田華夏花天牛
331705	姬黑角焰天牛
331706	細樟紅天牛
331707	阿里山焰艷花天牛
331708	馬尼拉薄翅天牛
331709	玉山灰花天牛
331710	眉原綠細虎天牛
331711	臉紋細虎天牛
331712	欠紋細虎天牛
331713	霧社細虎天牛
331714	黑帶細虎天牛
331715	緒方氏細虎天牛
331716	紅領細虎天牛
331717	蜘蛛細虎天牛
331718	鉤紋綠細虎天牛
331719	蓬萊瘤角天牛
331720	八仙瘤角天牛
331721	蓬萊角肩花天牛
331722	榕脊胸天牛
331723	三色大滑胸花天牛
331724	泰雅大滑胸天牛
331725	欠紋刺翅天牛
331726	埔里刺翅天牛
331727	六龜刺翅天牛
331728	雙星銹天牛
331729	臺灣雙星銹天牛
331730	蘭嶼緣紋銹天牛
331731	蘭嶼雙星銹天牛
331732	雙紋銹天牛
331733	臺灣姬藍星天牛
331736	小島氏黃肩天牛
331738	扁角鋸天牛
331739	紫青銅天牛
331745	矮檜天牛
331746	白側細角天牛
331747	蘭嶼細角天牛
331748	蓬萊細角天牛
331749	林氏細角天牛
331750	瑞穗細角天牛
331751	旗山細角天牛
331752	環節細角天牛
331753	褐胸細角天牛
331754	黃條粿胸天牛
331755	下村氏粿胸天牛
331756	池田華夏花天牛
331757	山崎日本花天牛
331758	水蠟銹天牛
331759	眉原突眼天牛
331760	似郭公突眼天牛
331761	四星突眼天牛
331762	欠紋突眼天牛
331763	紅領突眼天牛
331764	臺灣突眼天牛
331765	恆春突眼天牛
331766	臺灣突眼天牛
331767	欠紋膨腿棕天牛
331768	四星姬天牛
331769	白紋長角銹天牛
331770	大白紋長角銹天牛
331771	藤田細花天牛
331772	側條細小花天牛
331773	埔里細小花天牛
331774	八仙細小花天牛
331775	南風山細花天牛
331776	水氏副細花天牛
331777	毛細花天牛
331778	家天牛
331779	白斑矮天牛
331780	白紋矮天牛
331781	眼紋矮天牛
331782	角紋矮天牛
331783	雅美矮天牛
331784	黃條麗紋矮天牛
331785	蘭嶼矮天牛
331786	鳳山矮天牛
331787	蓬萊矮天牛
331788	盧韋矮天牛
331789	南山矮天牛
331790	巴斯氏矮天牛
331791	後紋矮天牛
331792	棉天牛
331793	隆氏矮天牛
331794	臺灣矮天牛
331795	蓮華白條銹天牛
331796	紅胸臺灣花天牛
331797	張氏虎天牛
331798	關刀山細領天牛
331799	淡黃細領天牛
331800	臺灣黃帶天牛
331801	蓬萊黑細翅天牛
331802	條紋細翅天牛
331803	黃紋細翅天牛
331804	大麻天牛
331805	金毛山天牛
331806	刺胸山天牛
331807	臺灣短節天牛
331808	西藏細角長天牛
331809	桃妹長鬚天牛
331810	埔里雙紋細角長天牛
331811	雲紋細角長天牛
331812	亞洲長角天牛
331813	蓬萊長角天牛
331814	黃星姬山天牛
331815	江崎氏白領天牛
331816	藤原氏白領天牛
331817	上野氏白領天牛
331818	縱條天牛
331821	萬大青銅虎天牛
331828	鋸角虎天牛
331832	咖啡雙條天牛
331833	青帶天牛
331834	一色氏山天牛
331835	狹胸姬山天牛
331840	桑皺翅緣金花蟲
331842	紅背豔猿金花蟲
331858	臺灣胖筒金花蟲
331860	臺灣短翅長筒金花蟲
331861	大琉璃擬守瓜
331862	臺灣琉璃擬守瓜
331865	三色脈翅鐵甲蟲
331867	中華大紅金花蟲
331868	緬甸藍葉蚤
331872	深藍金花蟲
331877	大眼直螢金花蟲
331880	六斑毛猿金花蟲
331881	黑腳毛猿金花蟲
331883	蓬萊側刺葉蚤
331889	鈍色側刺葉蚤
331891	條背長刺葉蚤
331893	紅頸平頭葉蚤屬
331899	條背缺翅螢金花蟲
331900	上野缺翅螢金花蟲
331901	小褐偽瓢葉蚤
331906	黃腹藍豔螢金花蟲
331909	平島豔螢金花蟲
331914	三色豔螢金花蟲
331917	金盾圓龜金花蟲
331925	大紅薄翅螢金花蟲
331932	星點黃守瓜
331937	黃守瓜
331939	黑守瓜
331940	黑腳黑守瓜
331949	毛胸溝腳猿金花蟲
331961	彩豔溝腳猿金花蟲
331963	紅頸溝腳猿金花蟲
331966	脈翅溝腳猿金花蟲
331970	大黃龜金花蟲
331973	紅胸長扁鐵甲蟲
331983	黑額盔螢金花蟲
331984	原野龜金花蟲
331985	小窗龜金花蟲
331988	茶斑龜金花蟲
331989	甘藷龜金花蟲
331990	小褐龜金花蟲
331992	紹德龜金花蟲
331993	金斑龜金花蟲
332009	長筒猿金花蟲
332010	褐象龜葉蚤
332036	艾草銅金花蟲
332040	山桐子金花蟲
332045	小溝腳猿金花蟲
332046	蓬萊直守瓜
332049	紅紋麗螢金花蟲
332052	鈍色琉璃螢金花蟲
332054	紫琉璃螢金花蟲
332072	臺灣卵猿金花蟲
332073	甘藷猿金花蟲
332077	苺廣肩金花蟲
332082	黑斑紅長筒金花蟲
332085	東方窄頸金花蟲
332086	十四斑窄頸金花蟲
332090	黑帶筒金花蟲
332094	縱條長筒金花蟲
332104	十六班筒金花蟲
332110	斯文豪筒金花蟲
332111	臺灣筒金花蟲
332113	三帶筒金花蟲
332114	嘉義鐵甲蟲
332115	中條鐵甲蟲
332116	凹緣鐵甲蟲
332117	褐斑鐵甲蟲
332118	島嶼鐵甲蟲
332120	波緣鐵甲蟲
332122	紹德鐵甲蟲
332131	東氏豔擬守瓜
332132	橫紋豔擬守瓜
332135	白水綠豔擬守瓜
332142	稻鐵甲蟲
332159	蓼絨螢金花蟲
332160	菱角絨螢金花蟲
332161	雙帶廣螢金花蟲
332163	黃廣螢金花蟲
332164	紹德廣螢金花蟲
332166	六星廣螢金花蟲
332167	黑腳緣翅金花蟲
332172	十三星肥腳金花蟲
332174	上川肥腳金花蟲
332177	褐腹脈翅螢金花蟲
332180	白緣溝腳葉蚤
332182	小藍黑溝腳葉蚤
332183	藍黑溝腳葉蚤
332185	蓬萊溝腳葉蚤
332191	四斑溝腳葉蚤
332192	四紋溝腳葉蚤
332195	黑緣溝腳葉蚤
332204	黑鐵甲蟲
332214	朝氏一色螢金花蟲
332215	褐一色螢金花蟲
332219	黑紋龜葉蟲
332225	橘紅方胸螢金花蟲
332226	長筒鐵甲蟲
332227	黃腹藍細頸金花蟲
332228	變色細頸金花蟲
332229	中刺細頸金花蟲
332230	深藍細頸金花蟲
332232	擬變色細頸金花蟲
332233	恆春細頸金花蟲
332235	藍翅細頸金花蟲
332236	黃細頸金花蟲
332239	三輪氏小扁鐵甲蟲
332240	蓬萊長頸金花蟲
332241	陳氏長頸金花蟲
332242	赤翅長頸金花蟲
332243	黑腹長頸金花蟲
332246	三輪氏長頸金花蟲
332247	菝葜長頸金花蟲
332248	長角長頸金花蟲
332250	赤楊金花蟲
332252	小方胸葉蚤
332278	橫紋寡毛葉蚤
332282	佐佐木寡毛葉蚤
332289	黃毛長頸猿金花蟲
332290	雙毛長頸猿金花蟲
332304	長吻金花蟲
332310	紅巨翅螢金花蟲
332315	端黃裸胸螢金花蟲
332324	凹翅長腳螢金花蟲
332325	蓬萊長腳螢金花蟲
332326	肩紋長腳螢金花蟲
332328	黑緣長腳螢金花蟲
332330	擬長腳螢金花蟲
332332	褐長腳螢金花蟲
332335	南投長腳螢金花蟲
332340	紹德長腳螢金花蟲
332345	安松長腳螢金花蟲
332346	榕二星螢金花蟲
332347	榕四星螢金花蟲
332351	四溝葉蚤
332356	黃胸圓葉蚤
